name, sales ,date
Dorcas Oakley," 800,621 ",1/11/2020
Jacob Pitcock," 949,271 ",1/11/2020
Natalie Karlin," 1,059,398 ",1/11/2020
Erma Gerken," 819,770 ",1/11/2020
Angela Strawbridge," 1,306,276 ",1/11/2020
Yuonne Espada," 1,172,945 ",1/11/2020
Melody Bouffard," 708,233 ",1/11/2020
Harriett Dauenhauer," 1,336,067 ",1/11/2020
Lashawna Granata," 1,343,495 ",1/11/2020
Adrianna Sweetland," 584,549 ",1/11/2020
Lanette Buckingham," 1,343,086 ",1/11/2020
Margene Collin," 1,146,627 ",1/11/2020
Dorla Greenburg," 1,376,941 ",1/11/2020
Joanie Huckins," 346,767 ",1/11/2020
Corine Shepherd," 619,867 ",1/11/2020
Arlinda Cogdill," 1,010,923 ",1/11/2020
Mindy Hehn," 418,682 ",1/11/2020
Elza Tews," 581,842 ",1/11/2020
Odessa Meaney," 87,384 ",1/11/2020
Luise Eccles," 607,364 ",1/11/2020
Lanette Buckingham," 1,416,530 ",2/11/2020
Chastity Brugger," 255,163 ",2/11/2020
Audria Irizarry," 273,203 ",2/11/2020
Zola Gaus," 263,849 ",2/11/2020
Julienne Riesgo," 57,124 ",2/11/2020
Les Mcclellan," 133,317 ",2/11/2020
Cori Raub," 621,697 ",2/11/2020
Janise Tercero," 1,424,729 ",2/11/2020
Paulene Wunderlich," 1,151,285 ",2/11/2020
Pok Hesson," 937,831 ",2/11/2020
Hipolito Lovvorn," 1,310,151 ",2/11/2020
Stormy Edberg," 523,284 ",2/11/2020
Pok Hesson," 493,450 ",2/11/2020
Lanell Rodgers," 905,761 ",2/11/2020
Frankie Argento," 551,782 ",2/11/2020
Phyliss Foxwell," 996,181 ",2/11/2020
Carmine Hamburg," 1,341,211 ",2/11/2020
Vilma Towner," 1,139,914 ",2/11/2020
Chase Coolidge," 238,862 ",2/11/2020
Bebe Gama," 897,907 ",2/11/2020
Gregorio Carwile," 881,420 ",2/11/2020
Denice Bustamante," 214,565 ",2/11/2020
Brianne Chaparro," 424,639 ",2/11/2020
Misti Shockey," 782,202 ",2/11/2020
Ruthie Poe," 114,922 ",2/11/2020
Carmine Hamburg," 1,167,342 ",2/11/2020
Paulene Wunderlich," 609,788 ",2/11/2020
Lisbeth Almy," 287,408 ",2/11/2020
Delisa Gurganus," 90,849 ",2/11/2020
Dortha Kuntz," 1,168,226 ",2/11/2020
Darnell Rich," 260,593 ",3/11/2020
Kallie Penrod," 792,874 ",3/11/2020
Cori Raub," 1,106,976 ",3/11/2020
Ruthie Poe," 1,177,378 ",3/11/2020
Susanna Brandes," 118,304 ",3/11/2020
Woodrow Colin," 967,749 ",3/11/2020
Rossana Hellums," 288,589 ",3/11/2020
Aundrea Bakker," 832,653 ",3/11/2020
Ayako Frick," 1,270,575 ",3/11/2020
Zachary Novello," 15,612 ",3/11/2020
Paige Bain," 1,189,504 ",3/11/2020
Dorla Harbert," 1,498,127 ",3/11/2020
Harland Greenspan," 868,432 ",3/11/2020
Renate Ruddick," 1,411,504 ",3/11/2020
Jung Alva," 872,227 ",3/11/2020
Buster Keppler," 703,269 ",3/11/2020
Luigi Bevins," 2,492 ",3/11/2020
Sarita Cripe," 417,932 ",3/11/2020
Marilyn Eiler," 370,364 ",3/11/2020
Wilber Simmer," 196,898 ",3/11/2020
Wilber Simmer," 1,310,476 ",3/11/2020
Janise Tercero," 400,882 ",3/11/2020
Eunice Barriere," 276,857 ",3/11/2020
Tonja Pierpont," 737,738 ",3/11/2020
Emiko Fredricks," 41,624 ",3/11/2020
Kit Nogle," 391,264 ",3/11/2020
Leo Torrain," 386,438 ",3/11/2020
Ria Lightbody," 341,878 ",3/11/2020
Lakeesha Ruis," 60,010 ",3/11/2020
Marhta Wynne," 811,941 ",3/11/2020
Lyman Mcgarry," 1,496,707 ",3/11/2020
Golden Wallen," 384,505 ",3/11/2020
Celestina Dartez," 36,725 ",3/11/2020
Aundrea Bakker," 1,023,708 ",3/11/2020
Luigi Bevins," 415,205 ",4/11/2020
Ivonne Yeoman," 905,198 ",4/11/2020
Paulette Yerby," 1,024,399 ",4/11/2020
Lilia Despres," 1,313,837 ",4/11/2020
Brunilda Ehrhardt," 1,084,434 ",4/11/2020
Rossana Hellums," 146,809 ",4/11/2020
Allene Hone," 640,597 ",4/11/2020
Farah Munsterman," 1,143,061 ",4/11/2020
Tabetha Cressey," 211,906 ",4/11/2020
Renate Ruddick," 850,886 ",4/11/2020
Davida Barsky," 625,286 ",4/11/2020
Buster Keppler," 489,846 ",4/11/2020
Vincenzo Cobos," 759,124 ",4/11/2020
Aline Wirth," 1,442,863 ",4/11/2020
Rosette Custer," 719,947 ",4/11/2020
Samatha Lair," 1,346,825 ",4/11/2020
Tyron Brackett," 1,050,701 ",4/11/2020
Miriam Cadena," 936,829 ",4/11/2020
Elliot Mccaffery," 190,430 ",4/11/2020
Juliann Levi," 263,644 ",4/11/2020
Dollie Seymour," 536,221 ",4/11/2020
Dorian Fenstermacher," 1,326,667 ",4/11/2020
Wynona Palmieri," 1,262,756 ",4/11/2020
Hoyt Saner," 785,367 ",4/11/2020
Zola Gaus," 391,743 ",4/11/2020
Keesha Salamone," 1,471,012 ",5/11/2020
Jeramy Hagwood," 137,283 ",5/11/2020
Kia Ureno," 1,340,250 ",5/11/2020
Jung Irion," 1,305,455 ",5/11/2020
Oren Blye," 937,824 ",5/11/2020
Dave Dressler," 236,475 ",5/11/2020
Keesha Salamone," 552,926 ",5/11/2020
Ruthe Cockrum," 1,486,194 ",5/11/2020
Anamaria Loos," 1,029,233 ",5/11/2020
Shae Buggs," 1,292,472 ",5/11/2020
Gerri Charon," 282,598 ",5/11/2020
Kacy Warren," 716,648 ",5/11/2020
Ahmad Karlin," 542,238 ",5/11/2020
Herta Weidner," 1,241,469 ",5/11/2020
Kallie Penrod," 766,378 ",5/11/2020
Stormy Edberg," 917,128 ",5/11/2020
Franklin Ricciardi," 124,504 ",5/11/2020
Corinne Wingerter," 1,100,604 ",5/11/2020
Rima Glaspie," 88,137 ",5/11/2020
Zachary Novello," 666,359 ",5/11/2020
Kallie Penrod," 1,282,963 ",5/11/2020
Tanja Inks," 754,448 ",5/11/2020
Lizzette Baumer," 805,918 ",5/11/2020
Aline Wirth," 1,370,141 ",5/11/2020
Julio Zemlicka," 1,157,120 ",5/11/2020
Phyliss Foxwell," 2,488 ",5/11/2020
Loan Puryear," 340,157 ",5/11/2020
Lelia Secord," 18,641 ",5/11/2020
Buster Keppler," 1,118,281 ",5/11/2020
Anderson Ojeda," 310,369 ",5/11/2020
Margene Collin," 658,119 ",6/11/2020
Dollie Seymour," 1,449,484 ",6/11/2020
Yasmine Costello," 223,411 ",6/11/2020
Ivonne Yeoman," 1,325,979 ",6/11/2020
Adriene Gauldin," 360,394 ",6/11/2020
Agripina Matteo," 454,094 ",6/11/2020
Kacy Warren," 112,667 ",6/11/2020
Kacy Warren," 1,369,613 ",6/11/2020
Yuri Beltran," 2,174 ",6/11/2020
Buster Keppler," 261,228 ",6/11/2020
Roger Schisler," 425,732 ",6/11/2020
Mirtha Shrout," 842,024 ",6/11/2020
Rocky Larocque," 140,997 ",6/11/2020
Bennie Krom," 1,400,119 ",6/11/2020
Morgan Caylor," 627,410 ",6/11/2020
Adriene Gauldin," 292,493 ",6/11/2020
Sarita Cripe," 564,346 ",6/11/2020
Karena Paiva," 423,930 ",6/11/2020
Kami Storms," 278,654 ",6/11/2020
Renate Ruddick," 20,391 ",6/11/2020
Maragaret Tomlinson," 185,187 ",6/11/2020
Herta Weidner," 1,181,536 ",6/11/2020
Aline Wirth," 46,784 ",6/11/2020
Ivana Murnane," 776,996 ",6/11/2020
Monique Valtierra," 532,662 ",6/11/2020
Tilda Alarcon," 1,041,937 ",6/11/2020
Rick Keffer," 1,115,953 ",6/11/2020
Ronni Alberson," 343,225 ",6/11/2020
Nisha Bynoe," 1,184,886 ",6/11/2020
Lizzette Baumer," 1,212,741 ",6/11/2020
Angelic Flury," 85,056 ",6/11/2020
Sarai Yoo," 135,555 ",6/11/2020
Harriett Dauenhauer," 1,306,841 ",7/11/2020
Wendolyn Fessenden," 979,164 ",7/11/2020
Maddie Fleener," 1,307,407 ",7/11/2020
Charisse Orman," 374,330 ",7/11/2020
Ria Lightbody," 363,372 ",7/11/2020
Chrystal Cephas," 1,076,766 ",7/11/2020
Rochelle Patnode," 807,730 ",7/11/2020
Valentine Switzer," 473,990 ",7/11/2020
Leeanna Link," 77,896 ",7/11/2020
Misti Shockey," 1,152,535 ",7/11/2020
Wendolyn Fessenden," 1,388,435 ",7/11/2020
Ria Lightbody," 1,235,457 ",7/11/2020
Corine Shepherd," 1,129,135 ",7/11/2020
Crissy Windsor," 780,732 ",7/11/2020
Mee Riggleman," 70,516 ",7/11/2020
Jane Carlton," 914,448 ",7/11/2020
Bryon Smail," 660,758 ",7/11/2020
Miles Rogowski," 698,993 ",7/11/2020
Johanna Hilbert," 935,262 ",7/11/2020
Lashawna Granata," 76,576 ",7/11/2020
Glynis Kunz," 962,514 ",7/11/2020
Anamaria Loos," 9,020 ",7/11/2020
Nguyet Vaz," 829,664 ",7/11/2020
Chastity Immel," 303,308 ",7/11/2020
Emory Nishimoto," 354,905 ",7/11/2020
Lizzie Haggins," 201,039 ",7/11/2020
Ranee Gulino," 690,934 ",7/11/2020
Krystal Molinari," 569,662 ",8/11/2020
Lulu Mannino," 1,449,863 ",8/11/2020
Sharell Hooten," 610,057 ",8/11/2020
Nestor Lundell," 873,992 ",8/11/2020
Rikki Iverson," 752,803 ",8/11/2020
Buford Truss," 20,227 ",8/11/2020
Erica Packett," 1,208,152 ",8/11/2020
Elliot Mccaffery," 44,887 ",8/11/2020
Glynis Kunz," 1,089,619 ",8/11/2020
Bebe Gama," 952,424 ",8/11/2020
Serita Pederson," 1,071,655 ",8/11/2020
Suzi Gao," 522,524 ",8/11/2020
Cara Witherow," 881,381 ",8/11/2020
Silvia Hauge," 523,600 ",8/11/2020
Bonita Gunnerson," 909,752 ",8/11/2020
Rochelle Patnode," 1,012,996 ",8/11/2020
Denice Bustamante," 1,282,768 ",8/11/2020
Stormy Edberg," 158,833 ",8/11/2020
Dede Shiflett," 1,446,202 ",8/11/2020
Ashton Lacombe," 14,816 ",8/11/2020
Curt Lant," 579,744 ",8/11/2020
Deangelo Ricci," 628,905 ",8/11/2020
Vallie Bakke," 1,077,749 ",8/11/2020
Dede Shiflett," 204,815 ",8/11/2020
Christen Mcchesney," 1,038,438 ",8/11/2020
Nickie Shott," 1,178,577 ",8/11/2020
Luigi Bevins," 893,448 ",8/11/2020
Rocco Prichard," 377,621 ",8/11/2020
Amy Shockley," 331,158 ",8/11/2020
Jere Rascoe," 435,456 ",8/11/2020
Vincenzo Cobos," 1,281,399 ",8/11/2020
Dominque Carney," 1,042,790 ",9/11/2020
Kia Ureno," 761,806 ",9/11/2020
Ardis Wille," 470,128 ",9/11/2020
Tyron Brackett," 1,224,453 ",9/11/2020
Rick Keffer," 1,140,047 ",9/11/2020
Frederica Powe," 481,205 ",9/11/2020
Titus Burling," 565,864 ",9/11/2020
Jacquie Emrich," 1,149,490 ",9/11/2020
Sydney Baskerville," 676,044 ",9/11/2020
Izola Adams," 1,194,133 ",9/11/2020
Aaron Killingsworth," 1,089,442 ",9/11/2020
Emerita Fralick," 1,456,335 ",9/11/2020
Virgie Gibb," 681,861 ",9/11/2020
Alfonso Bedford," 1,341,766 ",9/11/2020
Grover Ritchey," 8,909 ",9/11/2020
Ivana Murnane," 368,357 ",9/11/2020
Bambi Wynne," 106,543 ",9/11/2020
Sachiko Sommerville," 1,172,757 ",9/11/2020
Loida Tartaglia," 814,671 ",9/11/2020
Carmine Hamburg," 1,229,920 ",9/11/2020
Sherrell Blann," 1,206,817 ",9/11/2020
Illa Jaffee," 1,184,622 ",9/11/2020
Alisia Hogue," 1,261,115 ",9/11/2020
Georgine Aigner," 318,970 ",9/11/2020
Renaldo Hiett," 1,227,772 ",9/11/2020
Mindy Hehn," 1,252,411 ",9/11/2020
Patti Boeke," 1,163,636 ",9/11/2020
Karena Paiva," 796,019 ",9/11/2020
Miyoko Pilot," 1,041,850 ",9/11/2020
Jung Alva," 1,405,231 ",9/11/2020
Vincenzo Cobos," 1,156,096 ",9/11/2020
Alfonso Bedford," 337,038 ",10/11/2020
Rufina Fawcett," 801,771 ",10/11/2020
Krishna Shimp," 943,919 ",10/11/2020
Les Mcclellan," 1,275,651 ",10/11/2020
Ronni Alberson," 1,278,199 ",10/11/2020
Lorilee Crosland," 962,744 ",10/11/2020
Shanta Ramerez," 1,194,383 ",10/11/2020
Geoffrey Jorstad," 1,281,713 ",10/11/2020
Ardath Albro," 653,185 ",10/11/2020
Enda Mascorro," 1,051,527 ",10/11/2020
Terina Lopinto," 1,100,338 ",10/11/2020
Winnifred Strebel," 247,927 ",10/11/2020
Criselda Dublin," 929,369 ",10/11/2020
Lanette Buckingham," 1,445,915 ",10/11/2020
Carmine Hamburg," 978,736 ",10/11/2020
Shella Bassler," 218,320 ",10/11/2020
Tamara Marcinek," 620,753 ",10/11/2020
Ruthe Cockrum," 697,728 ",10/11/2020
Susannah Watkin," 307,367 ",10/11/2020
Leanne Rowles," 365,639 ",10/11/2020
Teresita Prouty," 198,900 ",10/11/2020
Cyrstal Dempsey," 121,820 ",10/11/2020
Karena Paiva," 82,268 ",10/11/2020
Rufina Fawcett," 1,435,438 ",10/11/2020
Bonita Gunnerson," 1,171,251 ",11/11/2020
Leanne Rowles," 326,405 ",11/11/2020
Tora Theodore," 1,482,337 ",11/11/2020
Toni Mullen," 6,841 ",11/11/2020
Aaron Killingsworth," 885,096 ",11/11/2020
Tayna Kallas," 291,439 ",11/11/2020
Melody Bouffard," 1,367,141 ",11/11/2020
Paulina Kaufmann," 1,014,403 ",11/11/2020
Julienne Riesgo," 1,470,730 ",11/11/2020
Larraine Gobeil," 265,093 ",11/11/2020
Roger Schisler," 1,183,259 ",11/11/2020
Paulette Yerby," 1,029,731 ",11/11/2020
Rosette Custer," 415,828 ",11/11/2020
Ashton Lacombe," 499,661 ",11/11/2020
Harold Oja," 193,413 ",11/11/2020
Guadalupe Marone," 1,360,183 ",11/11/2020
Christen Mcchesney," 535,815 ",11/11/2020
Neda Parise," 775,944 ",11/11/2020
Tabetha Cressey," 1,388,144 ",11/11/2020
Grover Ritchey," 142,003 ",11/11/2020
Dewey Zalewski," 1,221,328 ",11/11/2020
Cleveland Tung," 1,374,950 ",11/11/2020
Lizzie Haggins," 1,350,247 ",11/11/2020
Deonna Byham," 530,485 ",11/11/2020
Vera Mckamie," 533,852 ",11/11/2020
Zachary Novello," 10,429 ",11/11/2020
Gerri Charon," 1,248,290 ",11/11/2020
Nelly Mclain," 1,257,466 ",11/11/2020
Gerri Charon," 1,330,524 ",11/11/2020
Erica Packett," 635,442 ",11/11/2020
Oren Blye," 469,958 ",11/11/2020
Neal Oland," 127,178 ",11/11/2020
Stephani Eisenmann," 899,073 ",11/11/2020
Tam Pollman," 322,332 ",11/11/2020
Marita Hintz," 882,057 ",11/11/2020
Rosetta Lorenzen," 1,424,550 ",12/11/2020
Celia Banning," 753,395 ",12/11/2020
Celestina Dartez," 432,627 ",12/11/2020
Lois Meadors," 761,971 ",12/11/2020
Colby Vereen," 296,640 ",12/11/2020
Serina Ballantyne," 197,173 ",12/11/2020
Erica Packett," 968,581 ",12/11/2020
Veronica Hertzler," 198,544 ",12/11/2020
Joelle Feldman," 373,446 ",12/11/2020
Margene Walden," 1,351,343 ",12/11/2020
Luigi Bevins," 91,277 ",12/11/2020
Valentine Switzer," 1,331,186 ",12/11/2020
Betsy Meserve," 1,359,813 ",12/11/2020
Loida Tartaglia," 859,452 ",12/11/2020
Izola Adams," 663,853 ",12/11/2020
Cyrstal Dempsey," 240,775 ",12/11/2020
Korey Mickelsen," 462,247 ",12/11/2020
Erica Packett," 1,206,031 ",12/11/2020
Charisse Orman," 660,285 ",12/11/2020
Lissette Heidelberg," 1,320,601 ",12/11/2020
Jung Alva," 1,069,965 ",12/11/2020
Davida Barsky," 443,463 ",12/11/2020
Jerlene Wasson," 817,878 ",12/11/2020
Marilyn Eiler," 78,640 ",12/11/2020
Lakita Hakes," 336,269 ",12/11/2020
Harriett Dauenhauer," 276,467 ",12/11/2020
Tyisha Ahumada," 688,934 ",13/11/2020
Ivana Murnane," 544,469 ",13/11/2020
Leo Torrain," 688,869 ",13/11/2020
Clarice Barrentine," 1,142,715 ",13/11/2020
Jaqueline Almquist," 118,438 ",13/11/2020
Cherri Hayden," 1,302,593 ",13/11/2020
Keiko Krahn," 1,085,712 ",13/11/2020
Deonna Byham," 1,158,120 ",13/11/2020
Rufina Fawcett," 652,855 ",13/11/2020
Noemi Mcabee," 778,372 ",13/11/2020
Guadalupe Marone," 511,107 ",13/11/2020
Dudley Naab," 555,705 ",13/11/2020
Danette Dolce," 279,727 ",13/11/2020
Sherrell Blann," 1,089,712 ",13/11/2020
Jacquie Emrich," 1,449,284 ",13/11/2020
Lucrecia Sutera," 996,521 ",13/11/2020
Ana Ericson," 880,601 ",13/11/2020
Renate Ruddick," 639,313 ",13/11/2020
Noe Lamotte," 600,200 ",13/11/2020
Pinkie Bufford," 979,548 ",13/11/2020
Adeline Mey," 567,458 ",13/11/2020
Joey Doris," 1,219,029 ",13/11/2020
Elroy Eddings," 1,209,738 ",13/11/2020
Emerita Fralick," 1,186,198 ",13/11/2020
Stanley Margolin," 1,038,220 ",13/11/2020
Sha Middlebrooks," 431,909 ",13/11/2020
Dustin Coyne," 989,729 ",13/11/2020
Noemi Mcabee," 141,811 ",13/11/2020
Lavette Duggan," 352,500 ",14/11/2020
Bonita Gunnerson," 1,108,698 ",14/11/2020
Ruthie Poe," 1,288,955 ",14/11/2020
Silva Plumb," 1,300,788 ",14/11/2020
Dorene Tarry," 1,155,846 ",14/11/2020
Young Kensey," 861,642 ",14/11/2020
Hipolito Lovvorn," 837,450 ",14/11/2020
Alda Marciniak," 636,191 ",14/11/2020
Chastity Immel," 634,113 ",14/11/2020
Ruthe Cockrum," 254,744 ",14/11/2020
Hugo Nardone," 183,948 ",14/11/2020
Noe Lamotte," 995,272 ",14/11/2020
Janette Werth," 237,353 ",14/11/2020
Tayna Kallas," 334,965 ",14/11/2020
Ahmad Karlin," 36,744 ",14/11/2020
Odessa Franz," 18,362 ",14/11/2020
Odessa Meaney," 462,711 ",14/11/2020
Allyson Ancheta," 306,979 ",14/11/2020
Jaqueline Almquist," 390,207 ",14/11/2020
Jerrod Lemonds," 1,115,267 ",14/11/2020
Dortha Kearns," 456,025 ",14/11/2020
Shanta Ramerez," 196,371 ",14/11/2020
Shanta Ramerez," 792,654 ",14/11/2020
Tabetha Cressey," 1,031,837 ",14/11/2020
Tomika Hedberg," 902,317 ",14/11/2020
Rosetta Lorenzen," 1,021,746 ",14/11/2020
Darnell Rich," 879,434 ",14/11/2020
Nguyet Vaz," 915,722 ",14/11/2020
Clorinda Cayetano," 701,304 ",15/11/2020
Shae Buggs," 713,713 ",15/11/2020
Cara Witherow," 505,197 ",15/11/2020
Vincenzo Cobos," 86,999 ",15/11/2020
Cassey Brewster," 326,951 ",15/11/2020
Tanja Inks," 59,978 ",15/11/2020
Tonya Gordan," 1,337,294 ",15/11/2020
Dorla Greenburg," 401,456 ",15/11/2020
Luvenia Alday," 1,156,297 ",15/11/2020
Dede Shiflett," 1,287,440 ",15/11/2020
Zora Lodge," 1,340,858 ",15/11/2020
Kenia Favela," 1,219,214 ",15/11/2020
Layla Brothers," 597,066 ",15/11/2020
Morgan Caylor," 1,136,260 ",15/11/2020
Martha Stiverson," 694,172 ",15/11/2020
Berry Right," 1,096,552 ",15/11/2020
Samantha Atilano," 242,439 ",15/11/2020
Lakeesha Ruis," 896,454 ",15/11/2020
Rosario Rizzo," 5,728 ",15/11/2020
Alison Cordell," 842,653 ",15/11/2020
Tyisha Ahumada," 180,715 ",15/11/2020
Chase Coolidge," 942,950 ",15/11/2020
Rosario Rizzo," 1,024,780 ",15/11/2020
Jere Rascoe," 322,605 ",15/11/2020
Kallie Penrod," 732,068 ",15/11/2020
Marilyn Eiler," 586,047 ",15/11/2020
Ronni Alberson," 1,000,686 ",15/11/2020
Sachiko Sommerville," 464,320 ",15/11/2020
Luise Eccles," 1,485,642 ",15/11/2020
Dori Gamble," 619,618 ",15/11/2020
Taina Keifer," 284,676 ",15/11/2020
Lorie Blount," 915,421 ",15/11/2020
Mindy Hehn," 264,234 ",15/11/2020
Gail Cyr," 1,115,931 ",16/11/2020
Muoi Schendel," 1,119,473 ",16/11/2020
Warner Chiarello," 139,068 ",16/11/2020
Dewitt Kennerson," 401,899 ",16/11/2020
Earnest Carson," 770,781 ",16/11/2020
Giuseppe Deville," 574,822 ",16/11/2020
Cami Kosinski," 1,089,789 ",16/11/2020
Winnifred Strebel," 95,254 ",16/11/2020
Leandra Tank," 752,109 ",16/11/2020
Izola Adams," 411,492 ",16/11/2020
Ardis Wille," 1,161,275 ",16/11/2020
Martha Stiverson," 475,851 ",16/11/2020
Rodger Steere," 1,140,757 ",16/11/2020
Chet Pitts," 1,132,866 ",16/11/2020
Natalie Karlin," 796,884 ",16/11/2020
Ozie Simerly," 831,897 ",16/11/2020
Glynis Kunz," 782,259 ",16/11/2020
Tamara Marcinek," 772,428 ",16/11/2020
Rochelle Patnode," 66,847 ",16/11/2020
Terina Lopinto," 1,406,904 ",16/11/2020
Celia Banning," 729,666 ",16/11/2020
Alene Swiger," 707,554 ",16/11/2020
Cara Witherow," 138,429 ",16/11/2020
Jerlene Wasson," 685,540 ",16/11/2020
Aline Wirth," 1,299,427 ",16/11/2020
Marianela Henline," 1,009,834 ",16/11/2020
Susannah Watkin," 678,669 ",16/11/2020
Belen Ruggiero," 89,434 ",16/11/2020
Renaldo Hiett," 1,195,732 ",16/11/2020
Gilberto Spicer," 519,311 ",16/11/2020
Julio Zemlicka," 877,156 ",16/11/2020
Lucas Seeley," 903,562 ",17/11/2020
Shira Lemelin," 74,234 ",17/11/2020
Nannie Dyment," 1,359,104 ",17/11/2020
Mariette Huson," 842,856 ",17/11/2020
Tanja Inks," 363,731 ",17/11/2020
Mee Riggleman," 409,877 ",17/11/2020
Leland Kubota," 841,431 ",17/11/2020
Frederica Powe," 1,051,599 ",17/11/2020
Genoveva Even," 447,880 ",17/11/2020
Karena Paiva," 925,599 ",17/11/2020
Shanta Ramerez," 1,442,562 ",17/11/2020
Bambi Wynne," 130,516 ",17/11/2020
Antony Fett," 304,210 ",17/11/2020
Stormy Edberg," 1,084,885 ",17/11/2020
Aundrea Bakker," 320,079 ",17/11/2020
Jeramy Hagwood," 371,086 ",17/11/2020
Bettina Panetta," 955,875 ",17/11/2020
Chrystal Cephas," 318,566 ",17/11/2020
Vina Gascon," 573,684 ",17/11/2020
Alayna Eisenbarth," 1,127,503 ",17/11/2020
Eunice Barriere," 1,471,384 ",17/11/2020
Charlesetta Fall," 518,546 ",17/11/2020
Ashton Lacombe," 455,127 ",17/11/2020
Lela Anding," 357,606 ",17/11/2020
Tilda Alarcon," 1,358,383 ",17/11/2020
Erica Packett," 1,498,593 ",17/11/2020
Leann Bowen," 1,328,803 ",17/11/2020
Corine Shepherd," 750,180 ",17/11/2020
Lakeesha Ruis," 1,207,172 ",17/11/2020
Clorinda Cayetano," 1,278,645 ",18/11/2020
Del Najar," 950,711 ",18/11/2020
Giuseppe Deville," 1,313,171 ",18/11/2020
Zenaida Israel," 1,299,428 ",18/11/2020
Ahmad Karlin," 83,960 ",18/11/2020
Glynis Kunz," 713,091 ",18/11/2020
Tomeka Matsuda," 805,358 ",18/11/2020
Celeste Pricer," 1,326,085 ",18/11/2020
Christen Mcchesney," 1,410,658 ",18/11/2020
Illa Jaffee," 1,338,933 ",18/11/2020
Hildegarde Rench," 3,058 ",18/11/2020
Georgine Aigner," 957,840 ",18/11/2020
Naida Ostby," 861,828 ",18/11/2020
Gerri Charon," 1,325,992 ",18/11/2020
Opal Recker," 1,319,672 ",18/11/2020
Melody Bouffard," 718,628 ",18/11/2020
Elza Tews," 1,119,989 ",18/11/2020
Shanice Carrera," 951,015 ",18/11/2020
Cleveland Tung," 974,672 ",18/11/2020
Golden Wallen," 1,121,826 ",18/11/2020
Maddie Fleener," 975,829 ",18/11/2020
Hilaria Ashmore," 1,057,007 ",18/11/2020
Keesha Salamone," 918,391 ",19/11/2020
Rosario Rizzo," 461,802 ",19/11/2020
Rima Glaspie," 328,006 ",19/11/2020
Noe Lamotte," 921,781 ",19/11/2020
Jeramy Hagwood," 810,731 ",19/11/2020
Elbert Setliff," 49,350 ",19/11/2020
Latisha Swink," 353,993 ",19/11/2020
Bambi Wynne," 186,234 ",19/11/2020
Samatha Lair," 1,467,120 ",19/11/2020
Stanley Margolin," 323,557 ",19/11/2020
Josiah Motta," 757,903 ",19/11/2020
Yukiko Post," 894,178 ",19/11/2020
Renaldo Hiett," 284,647 ",19/11/2020
Zachary Novello," 1,475,011 ",19/11/2020
Aundrea Bakker," 1,321,085 ",19/11/2020
Woodrow Colin," 1,300,106 ",19/11/2020
Alisia Hogue," 162,328 ",19/11/2020
Neal Oland," 468,920 ",19/11/2020
Kami Storms," 1,065,727 ",19/11/2020
Ima Gaudreau," 1,361,595 ",19/11/2020
Bonita Gunnerson," 817,935 ",19/11/2020
Enda Mascorro," 1,104,824 ",19/11/2020
Hester Mazzariello," 1,472,220 ",19/11/2020
Ruthie Poe," 1,446,346 ",19/11/2020
Pok Hesson," 174,227 ",19/11/2020
Rufina Fawcett," 237,465 ",19/11/2020
Tilda Alarcon," 518,136 ",19/11/2020
Clayton Chapel," 639,258 ",19/11/2020
Stephani Eisenmann," 1,256,917 ",19/11/2020
Paulene Wunderlich," 475,679 ",19/11/2020
Dominque Carney," 88,205 ",19/11/2020
Zachary Novello," 102,708 ",19/11/2020
Delicia Symes," 539,248 ",19/11/2020
Mariette Huson," 116,205 ",19/11/2020
Bettina Panetta," 1,005,737 ",19/11/2020
Sarita Cripe," 400,731 ",19/11/2020
Bennie Frei," 301,133 ",19/11/2020
Eleanore Schley," 1,085,841 ",19/11/2020
Cori Raub," 78,579 ",20/11/2020
Rufina Fawcett," 3,202 ",20/11/2020
Tora Theodore," 836,501 ",20/11/2020
Tabetha Cressey," 91,339 ",20/11/2020
Danyel Ervin," 1,274,239 ",20/11/2020
Dagmar Devens," 1,012,130 ",20/11/2020
Sharell Hooten," 1,194,287 ",20/11/2020
Tabetha Cressey," 1,207,572 ",20/11/2020
Warner Chiarello," 710,634 ",20/11/2020
Davida Barsky," 880,345 ",20/11/2020
Ana Ericson," 119,226 ",20/11/2020
Glynis Kunz," 1,428,155 ",20/11/2020
Lulu Mannino," 959,447 ",20/11/2020
Calandra Brickner," 1,120,276 ",20/11/2020
Ariel Maley," 578,889 ",20/11/2020
Ardis Wille," 556,370 ",20/11/2020
Dewey Zalewski," 320,890 ",20/11/2020
Opal Recker," 822,907 ",20/11/2020
Bennie Krom," 315,469 ",20/11/2020
Alejandrina Mandelbaum," 290,559 ",20/11/2020
Rocco Prichard," 1,111,761 ",20/11/2020
Leandra Tank," 1,136,540 ",20/11/2020
Vilma Towner," 228,033 ",20/11/2020
Tonya Gordan," 855,485 ",20/11/2020
Dave Dressler," 172,237 ",20/11/2020
Donny Mailhot," 411,355 ",20/11/2020
Bobbye Mccraney," 472,207 ",20/11/2020
Delicia Symes," 1,492,161 ",20/11/2020
Tayna Kallas," 294,750 ",20/11/2020
Marita Hintz," 798,201 ",20/11/2020
Kallie Penrod," 1,358,877 ",20/11/2020
Crista Gump," 1,069,521 ",21/11/2020
Margene Collin," 779,528 ",21/11/2020
Harold Oja," 1,007,780 ",21/11/2020
